-7.19755e-07;1.44501e-01
-7.19701e-07;1.43585e-01
-7.19647e-07;1.44959e-01
-7.19594e-07;1.44348e-01
-7.19540e-07;1.44806e-01
-7.19486e-07;1.45264e-01
-7.19432e-07;1.45416e-01
-7.19379e-07;1.44501e-01
-7.19325e-07;1.44501e-01
-7.19271e-07;1.44806e-01
-7.19217e-07;1.43890e-01
-7.19164e-07;1.43585e-01
-7.19110e-07;1.43585e-01
-7.19056e-07;1.44348e-01
-7.19002e-07;1.44501e-01
-7.18949e-07;1.44348e-01
-7.18895e-07;1.44043e-01
-7.18841e-07;1.44501e-01
-7.18787e-07;1.44501e-01
-7.18733e-07;1.43890e-01
-7.18680e-07;1.44653e-01
-7.18626e-07;1.44043e-01
-7.18572e-07;1.44653e-01
-7.18518e-07;1.43127e-01
-7.18465e-07;1.44806e-01
-7.18411e-07;1.43890e-01
-7.18357e-07;1.44196e-01
-7.18303e-07;1.44043e-01
-7.18250e-07;1.44043e-01
-7.18196e-07;1.44653e-01
-7.18142e-07;1.44653e-01
-7.18088e-07;1.44959e-01
-7.18035e-07;1.45264e-01
-7.17981e-07;1.44653e-01
-7.17927e-07;1.43585e-01
-7.17873e-07;1.44196e-01
-7.17820e-07;1.44501e-01
-7.17766e-07;1.44806e-01
-7.17712e-07;1.44043e-01
-7.17658e-07;1.44653e-01
-7.17604e-07;1.44959e-01
-7.17551e-07;1.45264e-01
-7.17497e-07;1.44806e-01
-7.17443e-07;1.44043e-01
-7.17389e-07;1.44348e-01
-7.17336e-07;1.44196e-01
-7.17282e-07;1.44043e-01
-7.17228e-07;1.43890e-01
-7.17174e-07;1.44806e-01
-7.17121e-07;1.44959e-01
-7.17067e-07;1.43738e-01
-7.17013e-07;1.43890e-01
-7.16959e-07;1.44501e-01
-7.16906e-07;1.43738e-01
-7.16852e-07;1.44959e-01
-7.16798e-07;1.43585e-01
-7.16744e-07;1.45569e-01
-7.16690e-07;1.43738e-01
-7.16637e-07;1.44196e-01
-7.16583e-07;1.44501e-01
-7.16529e-07;1.45111e-01
-7.16475e-07;1.44348e-01
-7.16422e-07;1.44501e-01
-7.16368e-07;1.44501e-01
-7.16314e-07;1.44501e-01
-7.16260e-07;1.44806e-01
-7.16207e-07;1.44501e-01
-7.16153e-07;1.44806e-01
-7.16099e-07;1.44043e-01
-7.16045e-07;1.43890e-01
-7.15992e-07;1.43890e-01
-7.15938e-07;1.44196e-01
-7.15884e-07;1.44501e-01
-7.15830e-07;1.44196e-01
-7.15776e-07;1.44348e-01
-7.15723e-07;1.44806e-01
-7.15669e-07;1.44653e-01
-7.15615e-07;1.44653e-01
-7.15561e-07;1.44348e-01
-7.15508e-07;1.43738e-01
-7.15454e-07;1.43127e-01
-7.15400e-07;1.43433e-01
-7.15346e-07;1.44653e-01
-7.15293e-07;1.45569e-01
-7.15239e-07;1.44501e-01
-7.15185e-07;1.44043e-01
